Trajectories
100
		JuanDR:RASI			JuanDR:SACR			JuanDR:LASI			JuanDR:RHEE			JuanDR:RTOE			JuanDR:RANK			JuanDR:RMED			JuanDR:LHEE			JuanDR:LTOE			JuanDR:LANK			JuanDR:LMED			
Frame	Sub Frame	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z
		mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm
592	0	-1035.458130	-675.282593	857.285767	-1225.486450	-521.690674	853.028870	-1017.732727	-419.874725	871.042236	-1261.726807	-588.537231	22.430738	-1089.671387	-608.864258	26.541582	-1214.236206	-626.200684	46.327183	-1181.595581	-542.650696	64.772202	-1022.899719	-463.051788	61.931301	-854.196838	-452.337372	46.228065	-961.550720	-421.857880	79.446404	-939.195496	-502.645966	104.062485
593	0	-1026.342041	-675.832336	855.983643	-1215.125977	-520.713257	851.291748	-1006.941528	-420.240936	869.664917	-1261.673340	-588.360046	22.900497	-1089.587402	-608.897888	26.447172	-1214.444092	-626.000488	46.693333	-1181.113281	-542.561462	64.799774	-988.861450	-461.045654	54.771130	-819.362732	-453.638123	48.424812	-928.808289	-420.857086	76.335907	-907.985107	-502.116272	101.624565
594	0	-1017.116638	-676.313599	854.625977	-1204.589844	-519.663086	849.475342	-995.975159	-420.515778	868.075134	-1261.597656	-588.234985	23.460482	-1089.481445	-608.938354	26.346004	-1214.417480	-625.821045	46.993683	-1180.577881	-542.506714	64.884857	-955.420166	-458.985046	48.258533	-785.706848	-454.233185	51.164860	-897.104858	-419.645966	73.818962	-877.540588	-501.342773	99.540497
595	0	-1007.758362	-676.714661	853.212036	-1193.874146	-518.543640	847.605530	-984.826050	-420.699890	866.300354	-1261.488037	-588.159241	24.126242	-1089.355591	-608.984375	26.234722	-1214.102295	-625.663940	47.221771	-1179.986938	-542.488342	65.044014	-922.921631	-456.962463	42.444481	-753.511353	-453.980865	54.381447	-866.720032	-418.260406	71.849937	-848.089355	-500.346191	97.777710
596	0	-998.245361	-677.025391	851.743835	-1182.975830	-517.358704	845.708984	-973.488220	-420.794891	864.372070	-1261.332520	-588.128052	24.916132	-1089.213745	-609.034058	26.110390	-1213.478027	-625.530701	47.391266	-1179.338501	-542.507935	65.294899	-891.729858	-455.045227	37.333641	-723.048157	-452.828430	57.951363	-837.916382	-416.741302	70.342148	-819.867737	-499.158447	96.274696
597	0	-988.557007	-677.237488	850.226074	-1171.894287	-516.112427	843.813354	-961.958191	-420.803162	862.326111	-1261.121216	-588.135193	25.852058	-1089.059570	-609.086426	25.971930	-1212.559570	-625.424683	47.536514	-1178.629883	-542.566772	65.655518	-862.206360	-453.272400	32.884106	-694.567566	-450.825317	61.693863	-810.927002	-415.133789	69.175674	-793.113220	-497.820923	94.946274
598	0	-978.672180	-677.342896	848.665710	-1160.631104	-514.809448	841.946350	-950.235962	-420.727264	860.202209	-1260.849731	-588.176819	26.960175	-1088.897339	-609.142334	25.821320	-1211.396484	-625.350952	47.710533	-1177.859741	-542.666382	66.143349	-834.691101	-451.657654	29.016195	-668.289001	-448.121582	65.374672	-785.949097	-413.487366	68.211395	-768.056946	-496.386353	93.687454
599	0	-968.570007	-677.332825	847.071350	-1149.189575	-513.454895	840.136230	-938.325317	-420.569641	858.043945	-1260.519043	-588.253235	28.270548	-1088.728271	-609.205566	25.664564	-1210.062378	-625.317383	47.980003	-1177.027466	-542.808350	66.774643	-809.486389	-450.197479	25.629026	-644.392212	-444.952332	68.715858	-763.138916	-411.856720	67.307152	-744.912903	-494.921143	92.380592
600	0	-958.231628	-677.199951	845.455566	-1137.577026	-512.054993	838.410767	-926.235107	-420.332001	855.898621	-1260.134644	-588.369507	29.815786	-1088.550293	-609.282715	25.511845	-1208.641846	-625.334106	48.416824	-1176.131958	-542.995483	67.563919	-786.842773	-448.882202	22.622145	-623.009094	-441.607758	71.413475	-742.603943	-410.300934	66.333450	-723.866516	-493.503845	90.908096
601	0	-947.643127	-676.940613	843.835205	-1125.802734	-510.616058	836.797363	-913.978638	-420.015320	853.815796	-1259.702881	-588.534973	31.629347	-1088.356445	-609.381958	25.376143	-1207.208618	-625.411926	49.087788	-1175.170288	-543.230713	68.524178	-766.946960	-447.705688	19.917944	-604.214844	-438.394409	73.165070	-724.396423	-408.882050	65.187569	-705.060730	-492.220184	89.168831
602	0	-936.796753	-676.554993	842.231628	-1113.879761	-509.145844	835.322266	-901.574402	-419.619202	851.846863	-1259.224487	-588.761475	33.744175	-1088.134277	-609.510254	25.270414	-1205.811523	-625.561707	50.047794	-1174.135132	-543.517761	69.667702	-749.908875	-446.671875	17.479349	-588.017761	-435.596008	73.706245	-708.507019	-407.660980	63.804955	-688.584045	-491.155701	87.095322
603	0	-925.690918	-676.045959	840.669922	-1101.824341	-507.652466	834.010315	-889.045898	-419.141937	850.043213	-1258.690552	-589.060608	36.192730	-1087.866699	-609.670898	25.204592	-1204.467773	-625.792786	51.337734	-1173.011841	-543.860413	71.007286	-735.745728	-445.795868	15.318294	-574.347412	-433.441406	72.853928	-694.861816	-406.692535	62.166637	-674.461914	-490.385986	84.668243
604	0	-914.329712	-675.417419	839.178101	-1089.655518	-506.144592	832.884277	-876.421082	-418.580750	848.454590	-1258.077881	-589.441345	39.008564	-1087.534912	-609.862000	25.182865	-1203.163818	-626.112366	52.985756	-1171.776489	-544.262390	72.557335	-724.371338	-445.100220	13.492853	-563.045044	-432.081085	70.551620	-683.323669	-406.018097	60.300892	-662.652527	-489.966248	81.925056
605	0	-902.722046	-674.671875	837.786072	-1077.396118	-504.631409	831.964355	-863.731812	-417.931458	847.126709	-1257.346436	-589.908081	42.229084	-1087.122192	-610.074524	25.201334	-1201.856812	-626.524536	55.010536	-1170.392944	-544.727356	74.334747	-715.590759	-444.606293	12.090776	-553.862305	-431.573761	66.907753	-673.698608	-405.659302	58.278191	-653.048706	-489.922058	78.959473
606	0	-890.881897	-673.809021	836.524536	-1065.071167	-503.122375	831.267761	-851.012695	-417.189301	846.099609	-1256.437500	-590.459412	45.898300	-1086.617676	-610.291809	25.246517	-1200.480591	-627.030029	57.425209	-1168.811279	-545.258423	76.359299	-709.107849	-444.323395	11.200508	-546.477844	-431.881500	62.212254	-665.749146	-405.612274	56.199142	-645.484741	-490.243164	75.910065
607	0	-878.828247	-672.825684	835.424500	-1052.707764	-501.627014	830.807861	-838.300232	-416.348755	845.404480	-1255.274170	-591.088196	50.068523	-1086.020386	-610.490479	25.295399	-1198.950317	-627.625671	60.241081	-1166.966919	-545.858093	78.653473	-704.547241	-444.239258	10.876025	-540.533936	-432.875061	56.915668	-659.215942	-405.845306	54.176216	-639.750000	-490.881775	72.938660
608	0	-866.585266	-671.717224	834.514648	-1040.334717	-500.154449	830.594055	-825.630798	-415.404602	845.062500	-1253.760620	-591.782349	54.799721	-1085.341309	-610.642456	25.317524	-1197.168823	-628.305237	63.470295	-1164.780273	-546.528992	81.241508	-701.493835	-444.317108	11.107773	-535.694153	-434.349182	51.561867	-653.843384	-406.300659	52.312553	-635.604370	-491.755615	70.204422
609	0	-854.182251	-670.477600	833.820557	-1027.980957	-498.713348	830.631042	-813.039795	-414.351990	845.081970	-1251.783813	-592.526001	60.155849	-1084.603638	-610.719482	25.279680	-1195.030762	-629.060181	67.127007	-1162.158447	-547.274048	84.147804	-699.543152	-444.499878	11.813312	-531.704102	-436.049683	46.676575	-649.407288	-406.900238	50.683498	-632.795837	-492.755737	67.840485
610	0	-841.652466	-669.101440	833.362244	-1015.675781	-497.311615	830.918884	-800.559753	-413.187408	845.458191	-1249.216675	-593.302002	66.198357	-1083.837524	-610.700256	25.153614	-1192.426758	-629.881104	71.227180	-1158.999023	-548.097168	87.394547	-698.344299	-444.721191	12.852342	-528.425903	-437.711945	42.638145	-645.733093	-407.555573	49.328102	-631.070679	-493.760193	65.935318
611	0	-829.033020	-667.585083	833.151855	-1003.447510	-495.956116	831.452637	-788.219788	-411.908966	846.172668	-1245.922241	-594.094421	72.978165	-1083.070679	-610.576294	24.926796	-1189.246216	-630.759338	75.787285	-1155.192383	-549.004089	90.999252	-697.620911	-444.919373	14.060321	-525.808655	-439.103516	39.596889	-642.700317	-408.180359	48.252274	-630.175720	-494.652161	64.523010
612	0	-816.363953	-665.928528	833.193787	-991.322937	-494.652466	832.222412	-776.045166	-410.516785	847.194458	-1241.758545	-594.891113	80.527115	-1082.314575	-610.359436	24.615213	-1185.379395	-631.688660	80.822472	-1150.628052	-550.001465	94.972122	-697.173767	-445.050323	15.284503	-523.807007	-440.056671	37.499153	-640.227478	-408.702759	47.436359	-629.860229	-495.339020	63.583569
613	0	-803.687683	-664.137146	833.483765	-979.327026	-493.405396	833.213684	-764.057129	-409.013641	848.481750	-1236.588623	-595.685669	88.849792	-1081.546509	-610.085815	24.276070	-1180.718872	-632.664917	86.344269	-1145.199463	-551.095764	99.313759	-696.871948	-445.094727	16.408188	-522.331055	-440.479370	36.162075	-638.252869	-409.075623	46.842594	-629.888367	-495.766449	63.052624
614	0	-791.048645	-662.222412	834.010559	-967.482422	-492.218567	834.408142	-752.274048	-407.404572	849.985474	-1230.286499	-596.474487	97.916275	-1080.690674	-609.816284	24.016598	-1175.161621	-633.685364	92.357582	-1138.806763	-552.290466	104.013260	-696.639648	-445.057678	17.359058	-521.261780	-440.359314	35.345909	-636.720032	-409.280487	46.423878	-630.061096	-495.925140	62.838631
615	0	-778.491821	-660.202698	834.757507	-955.809387	-491.095398	835.784241	-740.711609	-405.697296	851.651733	-1222.747070	-597.252625	107.656502	-1079.604004	-609.633362	23.993053	-1168.609619	-634.744690	98.856682	-1131.361084	-553.581909	109.046471	-696.441589	-444.961395	18.106600	-520.482788	-439.770020	34.818172	-635.572998	-409.325287	46.132660	-630.230103	-495.846863	62.841400
616	0	-766.061157	-658.102600	835.704834	-944.325073	-490.039429	837.317871	-729.383728	-403.901978	853.426025	-1213.891602	-598.008179	117.957130	-1078.072510	-609.634766	24.395336	-1160.973389	-635.832458	105.819847	-1122.785400	-554.956970	114.374557	-696.268127	-444.835724	18.653769	-519.898926	-438.852509	34.400448	-634.753052	-409.237518	45.926918	-630.303406	-495.590424	62.967426
617	0	-753.797546	-655.950989	836.832825	-933.043518	-489.054688	838.983826	-718.301758	-402.030670	855.256165	-1203.671143	-598.716919	128.661087	-1075.813965	-609.922974	25.417721	-1152.173218	-636.929504	113.203186	-1113.014160	-556.391418	119.942627	-696.123840	-444.709381	19.025684	-519.441650	-437.770874	33.985912	-634.200256	-409.055695	45.773327	-630.241333	-495.225433	63.139610
618	0	-741.735779	-653.778870	838.123047	-921.974915	-488.145996	840.755798	-707.475586	-400.097290	857.094116	-1192.067017	-599.340759	139.569794	-1072.491699	-610.591003	27.221878	-1142.140137	-638.007202	120.933922	-1101.992676	-557.850037	125.679047	-696.016541	-444.604034	19.258001	-519.068115	-436.674438	33.533173	-633.855652	-408.821350	45.648239	-630.046143	-494.819458	63.301659
619	0	-729.902222	-651.616882	839.560608	-911.125427	-487.319031	842.608215	-696.911987	-398.116638	858.898438	-1179.088989	-599.830261	150.448547	-1067.735352	-611.704834	29.901527	-1130.818604	-639.029175	128.904526	-1089.676025	-559.289307	131.496201	-695.951538	-444.530884	19.387352	-518.756592	-435.686432	33.049683	-633.663330	-408.572906	45.537098	-629.747559	-494.429565	63.418285
620	0	-718.312073	-649.491882	841.133789	-900.497131	-486.580017	844.515808	-686.614563	-396.104492	860.634644	-1164.770508	-600.133911	161.036499	-1061.170410	-613.287415	33.458931	-1118.166016	-639.954590	136.969910	-1076.031494	-560.660706	137.293640	-695.927307	-444.491241	19.445177	-518.499634	-434.898621	32.570263	-633.573975	-408.341705	45.432930	-629.389526	-494.098114	63.472672
621	0	-706.967957	-647.425476	842.832214	-890.087585	-485.935547	846.454529	-676.583191	-394.076385	862.275146	-1149.164429	-600.210632	171.062057	-1052.454346	-615.306458	37.798477	-1104.153564	-640.744385	144.949860	-1061.042114	-561.915466	142.963089	-695.936646	-444.479004	19.455053	-518.295776	-434.360046	32.135078	-633.546204	-408.149689	45.334263	-629.017029	-493.852051	63.462181
622	0	-695.859802	-645.431946	844.647034	-879.890381	-485.391998	848.401550	-666.813416	-392.047516	863.799072	-1132.335693	-600.043701	180.260880	-1041.314453	-617.667969	42.734791	-1088.764404	-641.367432	152.635941	-1044.711792	-563.007263	148.394043	-695.967896	-444.484192	19.432623	-518.143311	-434.072357	31.774242	-633.548828	-408.009460	45.243099	-628.669250	-493.702942	63.393787
623	0	-684.967102	-643.518677	846.569336	-869.894836	-484.955200	850.335327	-657.296936	-390.032043	865.191650	-1114.352295	-599.651367	188.393723	-1027.582397	-620.216980	48.011501	-1071.992676	-641.805237	159.802383	-1027.068115	-563.896545	153.478592	-696.008911	-444.496521	19.387262	-518.038818	-433.999176	31.501442	-633.560425	-407.925323	45.163082	-628.373718	-493.649170	63.279800
624	0	-674.262329	-641.686829	848.589478	-860.087219	-484.629974	852.235229	-648.021362	-388.042603	866.442749	-1095.281250	-599.089172	195.259613	-1011.215088	-622.747009	53.328979	-1053.840820	-642.054688	166.218536	-1008.162720	-564.552551	158.115555	-696.048950	-444.507385	19.324680	-517.976624	-434.082703	31.314247	-633.568359	-407.895172	45.098232	-628.145386	-493.678925	63.134468
625	0	-663.714966	-639.932739	850.696716	-850.450378	-484.420013	854.081604	-638.970825	-386.089844	867.546631	-1075.183350	-598.442932	200.703461	-992.292114	-625.022705	58.378895	-1034.322266	-642.127197	171.663498	-988.069031	-564.955505	162.213181	-696.080505	-444.511688	19.249949	-517.949524	-434.258850	31.198038	-633.566833	-407.912720	45.052032	-627.987122	-493.774475	62.971489
626	0	-653.294922	-638.249634	852.879089	-840.965637	-484.327393	855.855225	-630.126892	-384.182465	868.500793	-1054.112793	-597.812561	204.616882	-970.991821	-626.812622	62.879631	-1013.462280	-642.044922	175.941452	-966.876465	-565.097412	165.690506	-696.100281	-444.508240	19.170050	-517.948242	-434.469330	31.131813	-633.554626	-407.969666	45.026947	-627.890869	-493.916626	62.802471
627	0	-642.974060	-636.628784	855.120178	-831.612122	-484.352814	857.537231	-621.469055	-382.326904	869.305176	-1032.117798	-597.292786	206.934647	-947.549316	-627.921570	66.604919	-991.300354	-641.833984	178.895432	-944.680420	-564.980957	168.477432	-696.110107	-444.499786	19.095322	-517.962097	-434.670288	31.094069	-633.532593	-408.057251	45.024197	-627.841187	-494.088867	62.636040
628	0	-632.726685	-635.059875	857.397156	-822.368408	-484.495331	859.109070	-612.975098	-380.527679	869.961853	-1009.241089	-596.955505	207.628799	-922.210693	-628.217529	69.400253	-967.887939	-641.518860	180.417419	-921.572083	-564.619202	170.513535	-696.115417	-444.492401	19.039061	-517.979797	-434.834717	31.067192	-633.501526	-408.167572	45.043724	-627.818054	-494.279572	62.477581
629	0	-622.529358	-633.532349	859.680603	-813.212524	-484.752380	860.552551	-604.622314	-378.787476	870.473755	-985.518127	-596.837158	206.703079	-895.195374	-627.646301	71.184357	-943.286804	-641.116821	180.453918	-897.627258	-564.032654	171.746780	-696.123901	-444.494568	19.015303	-517.991028	-434.950500	31.039627	-633.462402	-408.294098	45.084332	-627.801453	-494.481720	62.329529
630	0	-612.361633	-632.035767	861.934814	-804.122437	-485.119659	861.849731	-596.386902	-377.107880	870.844666	-960.976013	-596.932922	204.188644	-866.674377	-626.233582	71.937401	-917.563660	-640.634277	179.006607	-872.897095	-563.247803	172.132431	-696.142883	-444.514893	19.036098	-517.988159	-435.015686	31.005962	-633.414978	-408.432129	45.144032	-627.773987	-494.692596	62.191986
631	0	-602.205688	-630.561646	864.119751	-795.076904	-485.591431	862.983704	-588.244995	-375.489716	871.078796	-935.630432	-597.198059	200.141327	-836.765076	-624.073120	71.682449	-890.787109	-640.066589	176.129074	-847.402832	-562.294128	171.634109	-696.178284	-444.560211	19.109636	-517.968750	-435.033844	30.965597	-633.358887	-408.578400	45.220573	-627.721680	-494.913147	62.063446
632	0	-592.047180	-629.103638	866.192993	-786.054810	-486.160248	863.938660	-580.172180	-373.933655	871.180420	-909.484985	-597.556519	194.640854	-805.541748	-621.309753	70.470299	-863.024292	-639.400269	171.921188	-821.135193	-561.201721	170.226837	-696.232361	-444.634644	19.239304	-517.935425	-435.011017	30.920433	-633.293762	-408.731354	45.311779	-627.635071	-495.146271	61.941780
633	0	-581.874084	-627.659119	868.112488	-777.036194	-486.817139	864.700317	-572.143982	-372.440918	871.153442	-882.530640	-597.913879	187.790817	-773.057434	-618.117188	68.378578	-834.339417	-638.618164	166.521942	-794.061401	-559.997131	167.903336	-696.303833	-444.739655	19.423231	-517.894470	-434.955536	30.871977	-633.220093	-408.890961	45.415764	-627.509888	-495.394012	61.825214
634	0	-571.677490	-626.229614	869.839294	-768.001953	-487.551941	865.256592	-564.135132	-371.013519	871.001587	-854.747803	-598.172729	179.718399	-739.372925	-614.678833	65.524208	-804.793701	-637.704651	160.100616	-766.138306	-558.702087	164.682220	-696.386230	-444.874115	19.654236	-517.851807	-434.878204	30.819674	-633.139221	-409.058228	45.530872	-627.346619	-495.656494	61.712963
635	0	-561.450928	-624.821228	871.339783	-758.934204	-488.353302	865.597839	-556.120728	-369.654694	870.728149	-826.109253	-598.247131	170.573669	-704.573975	-611.169312	62.071217	-774.444153	-636.650146	152.847702	-737.328430	-557.332214	160.615997	-696.468445	-445.034729	19.920502	-517.812073	-434.788818	30.762463	-633.053711	-409.235046	45.655605	-627.149963	-495.929657	61.605701
636	0	-551.190002	-623.444702	872.586853	-749.815857	-489.209442	865.716858	-548.075623	-368.368561	870.335388	-796.585083	-598.073364	160.527298	-668.778381	-607.741211	58.228348	-743.344971	-635.454041	144.966614	-707.611084	-555.899353	155.794434	-696.537048	-445.216919	20.207619	-517.776855	-434.693115	30.700333	-632.966797	-409.423950	45.788506	-626.928223	-496.204315	61.505955
637	0	-540.892029	-622.114807	873.561035	-740.631348	-490.107941	865.609863	-539.974792	-367.160553	869.825500	-766.147827	-597.616028	149.767426	-632.130798	-604.516357	54.237671	-711.548889	-634.127258	136.667160	-676.993164	-554.413330	150.345276	-696.579102	-445.415100	20.501749	-517.745178	-434.593048	30.634256	-632.882202	-409.627686	45.928089	-626.692993	-496.467041	61.417610
638	0	-530.555603	-620.849731	874.250732	-731.365845	-491.036896	865.275818	-531.794189	-366.036713	869.199646	-734.778992	-596.868347	138.495621	-594.790527	-601.581482	50.351070	-679.111328	-632.691895	128.159927	-645.512085	-552.884460	144.428802	-696.586365	-445.624176	20.793148	-517.715515	-434.488617	30.565153	-632.803040	-409.849274	46.072842	-626.456787	-496.703918	61.344936
639	0	-520.181030	-619.669495	874.651855	-722.006165	-491.984711	864.716553	-523.510559	-365.003540	868.458679	-702.475403	-595.848938	126.922104	-556.911316	-598.987061	46.798794	-646.094543	-631.179626	119.651115	-613.230347	-551.327698	138.226471	-696.558411	-445.839508	21.078163	-517.686401	-434.380646	30.492792	-632.731812	-410.091461	46.221233	-626.230225	-496.904175	61.291481
640	0	-509.768951	-618.594482	874.767334	-712.539734	-492.940979	863.937134	-515.101990	-364.067596	867.602783	-669.256836	-594.594482	115.260414	-518.633972	-596.752808	43.768646	-612.572266	-629.629395	111.337173	-580.233459	-549.763855	131.929901	-696.502014	-446.057739	21.359419	-517.657349	-434.272217	30.415190	-632.669189	-410.355988	46.371914	-626.019897	-497.063660	61.259270
641	0	-499.321167	-617.642883	874.605957	-702.955566	-493.896729	862.945435	-506.548096	-363.234924	866.632019	-635.173950	-593.151672	103.721451	-480.091644	-594.877869	41.400459	-578.633179	-628.082642	103.397919	-546.634644	-548.220398	125.732574	-696.429504	-446.276764	21.644705	-517.628418	-434.169739	30.329010	-632.613281	-410.642761	46.523823	-625.825073	-497.186371	61.248367
642	0	-488.838531	-616.829895	874.180969	-693.243469	-494.844482	861.752075	-497.831268	-362.510773	865.546509	-600.317078	-591.569275	92.506905	-441.425201	-593.353149	39.792084	-544.383545	-626.578918	95.988663	-512.581848	-546.729919	119.821854	-696.354736	-446.495239	21.944908	-517.600464	-434.081512	30.230553	-632.559021	-410.949249	46.676373	-625.637939	-497.284485	61.256958
643	0	-478.320251	-616.166199	873.508728	-683.394226	-495.779053	860.370300	-488.936127	-361.898560	864.346802	-564.823364	-589.891479	81.802399	-402.804810	-592.174194	39.013012	-509.949158	-625.151672	89.232285	-478.255615	-545.327637	114.367920	-696.288757	-446.712036	22.271523	-517.573486	-434.016296	30.117216	-632.497131	-411.269623	46.829514	-625.444214	-497.376678	61.281784
644	0	-467.762695	-615.656982	872.607605	-673.399963	-496.697113	858.815613	-479.850586	-361.399902	863.034058	-528.884949	-588.155396	71.770378	-364.447235	-591.349243	39.114590	-475.478729	-623.824524	83.212372	-443.866821	-544.048035	109.512398	-696.236145	-446.925323	22.635054	-517.546631	-433.980286	29.988914	-632.415161	-411.594696	46.983799	-625.224243	-497.484955	61.318947
645	0	-457.158783	-615.301758	871.495544	-663.253174	-497.597443	857.105652	-470.565674	-361.013824	861.611206	-492.752411	-586.389038	62.543430	-326.613739	-590.897888	40.121895	-441.148193	-622.609802	77.968430	-409.652679	-542.920166	105.359047	-696.193726	-447.131592	23.044611	-517.518372	-433.974335	29.849058	-632.297546	-411.912476	47.140396	-624.955566	-497.629425	61.365047
646	0	-446.497101	-615.094055	870.189453	-652.947632	-498.480774	855.260437	-461.075409	-360.737183	860.082336	-456.733704	-584.613159	54.218143	-289.600250	-590.842407	42.019802	-407.168884	-621.508179	73.495399	-375.875214	-541.964600	101.966690	-696.151672	-447.325562	23.508305	-517.486450	-433.991455	29.704777	-632.127930	-412.209839	47.301273	-624.616394	-497.822906	61.418575
647	0	-435.762268	-615.022095	868.704651	-642.477539	-499.349396	853.301208	-451.376190	-360.564392	858.453430	-421.187897	-582.841919	46.850536	-253.725616	-591.197937	44.741562	-373.796600	-620.511169	69.747612	-342.818268	-541.190247	99.344589	-696.094482	-447.499725	24.034513	-517.448242	-434.016632	29.566082	-631.891052	-412.474396	47.469460	-624.187561	-498.066925	61.480995
648	0	-424.935120	-615.069763	867.055786	-631.838196	-500.206818	851.251343	-441.466553	-360.488129	856.732422	-386.513977	-581.086182	40.454193	-219.318787	-591.959229	48.160400	-341.329681	-619.602173	66.644791	-310.782349	-540.593018	97.450592	-696.005493	-447.645355	24.634155	-517.401306	-434.030792	29.443035	-631.574463	-412.695190	47.649639	-623.654785	-498.351593	61.557617
649	0	-413.993988	-615.217712	865.258789	-621.026184	-501.057312	849.135315	-431.345978	-360.499817	854.928955	-353.135498	-579.355957	35.002209	-186.704712	-593.087769	52.084873	-310.095276	-618.758301	64.080139	-280.076660	-540.154358	96.192764	-695.871399	-447.753754	25.323528	-517.343018	-434.018158	29.341600	-631.169312	-412.863861	47.849289	-623.008362	-498.658081	61.658203
650	0	-402.915955	-615.445068	863.333984	-610.038757	-501.905334	846.979309	-421.014648	-360.590454	853.055237	-321.482300	-577.663452	30.433399	-156.189072	-594.500916	56.260319	-280.429993	-617.952576	61.930824	-251.006760	-539.840820	95.435181	-695.684753	-447.816833	26.125757	-517.271790	-433.971008	29.261686	-630.672729	-412.974670	48.080189	-622.243591	-498.962860	61.797527
651	0	-391.679169	-615.731384	861.306030	-598.875305	-502.754913	844.810486	-410.472748	-360.751099	851.125305	-291.968231	-576.023254	26.661873	-128.042221	-596.070068	60.378521	-252.659058	-617.156250	60.070625	-223.859344	-539.605042	95.008469	-695.443237	-447.827881	27.070280	-517.186768	-433.890533	29.197777	-630.088196	-413.024658	48.360130	-621.360291	-499.242371	61.996056
652	0	-380.264679	-616.057495	859.206299	-587.536438	-503.609344	842.657227	-399.720154	-360.973846	849.155518	-264.965271	-574.450867	23.588839	-102.482513	-597.628906	64.097267	-227.076599	-616.342468	58.383598	-198.885178	-539.387512	94.724998	-695.148682	-447.781097	28.191671	-517.087341	-433.784180	29.141087	-629.426147	-413.012909	48.714550	-620.364380	-499.476746	62.280643
653	0	-368.658752	-616.408020	857.075134	-576.025452	-504.470642	840.548767	-388.756561	-361.252472	847.164978	-240.778931	-572.959778	21.116510	-79.660522	-598.991089	67.069458	-203.926010	-615.489929	56.776703	-176.282288	-539.121399	94.397263	-694.805847	-447.671692	29.529137	-516.972168	-433.661652	29.082880	-628.702698	-412.940277	49.177517	-619.266907	-499.651642	62.685207
654	0	-356.854553	-616.771729	854.961609	-564.347656	-505.339386	838.514954	-377.581512	-361.583069	845.174988	-219.625687	-571.560059	19.161592	-59.645763	-599.973267	68.978409	-183.379990	-614.584351	55.188339	-156.181458	-538.737671	93.857872	-694.420166	-447.495239	31.126493	-516.836487	-433.528961	29.018227	-627.937805	-412.808228	49.792095	-618.082520	-499.758057	63.250809
655	0	-344.854095	-617.143311	852.923401	-552.511841	-506.214569	836.586182	-366.195007	-361.964264	843.209229	-201.613739	-570.257019	17.665028	-42.417561	-600.418762	69.576241	-165.522018	-613.618164	53.590931	-138.635925	-538.172791	92.978317	-693.994019	-447.247742	33.032646	-516.669006	-433.385529	28.948284	-627.150269	-412.618652	50.609974	-616.823181	-499.791870	64.024612
656	0	-332.669159	-617.523560	851.024353	-540.529297	-507.093597	834.792236	-354.598297	-362.397369	841.293884	-186.731018	-569.051880	16.595354	-27.862516	-600.220398	68.721123	-150.336899	-612.589966	51.990929	-123.617287	-537.376099	91.684174	-693.522644	-446.926025	35.302803	-516.450012	-433.224792	28.880211	-626.354248	-412.373901	51.690517	-615.491821	-499.752502	65.058182
657	0	-320.322418	-617.919189	849.332275	-528.415283	-507.972534	833.162781	-342.794769	-362.886536	839.457397	-174.841934	-567.945129	15.944108	-15.781176	-599.337402	66.407181	-137.713028	-611.506348	50.425850	-111.018555	-536.318481	89.964188	-692.987915	-446.530243	38.000103	-516.150818	-433.037628	28.824696	-625.552856	-412.078217	53.098915	-614.079651	-499.641754	66.406929
658	0	-307.846405	-618.342957	847.914795	-516.187866	-508.846588	831.725830	-330.790955	-363.438141	837.729919	-165.695618	-566.939514	15.712967	-5.905367	-597.805298	62.780319	-127.454849	-610.383789	48.956104	-100.664528	-534.999573	87.870796	-692.353821	-446.068054	41.196621	-515.737732	-432.817932	28.791664	-624.732239	-411.739227	54.902901	-612.562927	-499.463287	68.128006
659	0	-295.282166	-618.811951	846.835876	-503.868530	-509.710144	830.507629	-318.597443	-364.060242	836.143250	-158.946518	-566.042664	15.894927	2.073814	-595.735168	58.133579	-119.303543	-609.250061	47.651199	-92.329498	-533.451050	85.510643	-691.560059	-445.559265	44.973057	-515.176880	-432.566833	28.785088	-623.854736	-411.369446	57.168240	-610.893433	-499.222443	70.274803
660	0	-282.676636	-619.347046	846.149475	-491.481628	-510.557648	829.531494	-306.229523	-364.762115	834.729065	-154.187881	-565.267639	16.456015	8.469975	-593.302185	52.877914	-112.963371	-608.142822	46.572033	-85.759995	-531.736877	83.025833	-690.516602	-445.041290	49.416168	-514.443970	-432.296814	28.798285	-622.852783	-410.988159	59.953243	-608.988647	-498.926880	72.889687
661	0	-270.079163	-619.970093	845.895203	-479.053802	-511.384125	828.817322	-293.708008	-365.552917	833.519165	-150.995346	-564.631470	17.325966	13.563721	-590.721802	47.486698	-108.130043	-607.106873	45.754112	-80.697876	-529.946777	80.569748	-689.099426	-444.573090	54.613522	-513.532471	-432.032135	28.810991	-621.624146	-410.621918	63.302906	-606.727478	-498.585602	75.997925
