Trajectories
100
		JuanDR:RASI			JuanDR:SACR			JuanDR:LASI			JuanDR:RHEE			JuanDR:RTOE			JuanDR:RANK			JuanDR:RMED			JuanDR:LHEE			JuanDR:LTOE			JuanDR:LANK			JuanDR:LMED			
Frame	Sub Frame	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z
		mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm
141	0	-122.375114	-126.146690	866.234985	-318.704773	11.720742	862.079468	-120.037453	132.007004	867.086792	-276.739563	-110.804802	21.646095	-106.158829	-147.391113	27.603693	-232.815338	-151.884399	48.560966	-193.073105	-71.722389	66.015182	-299.225006	89.091911	20.289200	-128.133118	139.788162	29.797018	-251.266235	133.945038	50.129486	-215.074921	52.878490	56.597790
142	0	-122.414764	-126.139671	866.233887	-318.737854	11.720780	862.074097	-120.071396	132.006866	867.088745	-276.740509	-110.806038	21.643921	-106.159882	-147.391312	27.604414	-232.816559	-151.884689	48.560192	-193.075134	-71.722977	66.015495	-299.225525	89.092628	20.285095	-128.134552	139.788498	29.798380	-251.273102	133.946289	50.129761	-215.078720	52.879517	56.598049
143	0	-122.454803	-126.132637	866.232727	-318.771210	11.720789	862.068726	-120.105621	132.006699	867.090637	-276.741486	-110.807281	21.641720	-106.160934	-147.391495	27.605141	-232.817795	-151.884995	48.559402	-193.077179	-71.723564	66.015816	-299.226074	89.093346	20.280943	-128.135971	139.788818	29.799755	-251.280014	133.947556	50.130039	-215.082550	52.880547	56.598305
144	0	-122.495224	-126.125603	866.231689	-318.804901	11.720769	862.063293	-120.140137	132.006500	867.092468	-276.742462	-110.808533	21.639496	-106.161995	-147.391708	27.605877	-232.819061	-151.885269	48.558605	-193.079239	-71.724144	66.016159	-299.226654	89.094063	20.276737	-128.137390	139.789169	29.801149	-251.286957	133.948837	50.130322	-215.086426	52.881596	56.598564
145	0	-122.536018	-126.118553	866.230530	-318.838867	11.720720	862.057800	-120.174934	132.006226	867.094421	-276.743408	-110.809776	21.637247	-106.163078	-147.391922	27.606619	-232.820328	-151.885574	48.557793	-193.081314	-71.724724	66.016510	-299.227142	89.094803	20.272478	-128.138840	139.789505	29.802559	-251.293991	133.950134	50.130608	-215.090332	52.882648	56.598820
146	0	-122.577179	-126.111511	866.229431	-318.873108	11.720643	862.052185	-120.210022	132.005936	867.096313	-276.744385	-110.811028	21.634975	-106.164162	-147.392120	27.607370	-232.821609	-151.885864	48.556969	-193.083435	-71.725296	66.016884	-299.227722	89.095535	20.268169	-128.140305	139.789871	29.803984	-251.301056	133.951447	50.130905	-215.094254	52.883705	56.599068
147	0	-122.618721	-126.104446	866.228210	-318.907654	11.720538	862.046631	-120.245384	132.005585	867.098206	-276.745392	-110.812279	21.632677	-106.165276	-147.392349	27.608128	-232.822937	-151.886169	48.556129	-193.085556	-71.725845	66.017258	-299.228210	89.096275	20.263811	-128.141769	139.790222	29.805426	-251.308197	133.952759	50.131207	-215.098206	52.884781	56.599323
148	0	-122.660629	-126.097366	866.227051	-318.942474	11.720402	862.041077	-120.281036	132.005219	867.099976	-276.746399	-110.813530	21.630352	-106.166389	-147.392578	27.608896	-232.824249	-151.886444	48.555283	-193.087692	-71.726402	66.017639	-299.228760	89.097038	20.259401	-128.143250	139.790604	29.806883	-251.315384	133.954086	50.131508	-215.102188	52.885864	56.599567
149	0	-122.702919	-126.090302	866.225830	-318.977600	11.720239	862.035461	-120.316971	132.004791	867.101868	-276.747345	-110.814789	21.628006	-106.167534	-147.392792	27.609673	-232.825577	-151.886749	48.554424	-193.089890	-71.726959	66.018044	-299.229279	89.097801	20.254940	-128.144760	139.791000	29.808355	-251.322632	133.955444	50.131813	-215.106186	52.886955	56.599819
150	0	-122.745575	-126.083221	866.224609	-319.013031	11.720045	862.029724	-120.353188	132.004318	867.103760	-276.748352	-110.816055	21.625633	-106.168671	-147.393036	27.610455	-232.826920	-151.887024	48.553547	-193.092072	-71.727501	66.018471	-299.229767	89.098564	20.250427	-128.146255	139.791382	29.809843	-251.329926	133.956802	50.132126	-215.110260	52.888058	56.600067
151	0	-122.788597	-126.076134	866.223328	-319.048737	11.719825	862.023987	-120.389687	132.003815	867.105469	-276.749359	-110.817314	21.623236	-106.169838	-147.393265	27.611244	-232.828278	-151.887344	48.552666	-193.094315	-71.728027	66.018898	-299.230316	89.099342	20.245863	-128.147766	139.791794	29.811348	-251.337296	133.958191	50.132442	-215.114319	52.889172	56.600311
152	0	-122.832016	-126.069038	866.222046	-319.084717	11.719574	862.018250	-120.426468	132.003296	867.107361	-276.750397	-110.818588	21.620811	-106.171013	-147.393509	27.612043	-232.829636	-151.887619	48.551769	-193.096542	-71.728561	66.019333	-299.230774	89.100121	20.241247	-128.149307	139.792206	29.812868	-251.344711	133.959595	50.132763	-215.118439	52.890293	56.600552
153	0	-122.875793	-126.061943	866.220764	-319.120972	11.719296	862.012451	-120.463531	132.002716	867.109192	-276.751404	-110.819855	21.618366	-106.172203	-147.393768	27.612850	-232.831009	-151.887924	48.550858	-193.098816	-71.729088	66.019798	-299.231323	89.100922	20.236584	-128.150833	139.792618	29.814407	-251.352188	133.961014	50.133091	-215.122559	52.891422	56.600792
154	0	-122.919937	-126.054840	866.219421	-319.157562	11.718988	862.006531	-120.500885	132.002090	867.110962	-276.752380	-110.821129	21.615894	-106.173393	-147.394012	27.613663	-232.832397	-151.888214	48.549934	-193.101089	-71.729599	66.020256	-299.231812	89.101715	20.231865	-128.152405	139.793060	29.815958	-251.359726	133.962418	50.133419	-215.126740	52.892563	56.601032
155	0	-122.964462	-126.047729	866.218018	-319.194427	11.718651	862.000732	-120.538513	132.001419	867.112671	-276.753418	-110.822411	21.613400	-106.174614	-147.394287	27.614483	-232.833832	-151.888504	48.549004	-193.103424	-71.730110	66.020744	-299.232269	89.102531	20.227097	-128.153961	139.793503	29.817530	-251.367294	133.963852	50.133755	-215.130920	52.893715	56.601269
156	0	-123.009361	-126.040611	866.216736	-319.231567	11.718287	861.994812	-120.576424	132.000717	867.114502	-276.754425	-110.823685	21.610878	-106.175842	-147.394531	27.615314	-232.835251	-151.888809	48.548058	-193.105759	-71.730606	66.021233	-299.232758	89.103340	20.222281	-128.155563	139.793930	29.819115	-251.374954	133.965332	50.134094	-215.135162	52.894871	56.601501
157	0	-123.054626	-126.033485	866.215271	-319.269043	11.717894	861.988770	-120.614624	131.999954	867.116272	-276.755493	-110.824966	21.608332	-106.177086	-147.394806	27.616150	-232.836685	-151.889084	48.547100	-193.108093	-71.731102	66.021751	-299.233215	89.104172	20.217407	-128.157135	139.794388	29.820715	-251.382645	133.966782	50.134434	-215.139420	52.896046	56.601738
158	0	-123.100266	-126.026360	866.213928	-319.306793	11.717470	861.982849	-120.653107	131.999161	867.117981	-276.756531	-110.826256	21.605764	-106.178337	-147.395096	27.616997	-232.838120	-151.889389	48.546127	-193.110489	-71.731606	66.022270	-299.233673	89.104996	20.212486	-128.158752	139.794876	29.822329	-251.390396	133.968262	50.134785	-215.143692	52.897224	56.601963
159	0	-123.146271	-126.019211	866.212402	-319.344788	11.717020	861.976807	-120.691864	131.998352	867.119812	-276.757568	-110.827545	21.603168	-106.179611	-147.395355	27.617849	-232.839600	-151.889664	48.545147	-193.112900	-71.732079	66.022789	-299.234192	89.105827	20.207518	-128.160355	139.795334	29.823963	-251.398209	133.969772	50.135139	-215.148010	52.898418	56.602196
160	0	-123.192650	-126.012070	866.210999	-319.383148	11.716540	861.970642	-120.730896	131.997467	867.121521	-276.758606	-110.828835	21.600550	-106.180893	-147.395645	27.618710	-232.841080	-151.889969	48.544155	-193.115326	-71.732567	66.023346	-299.234619	89.106682	20.202494	-128.161987	139.795822	29.825613	-251.406097	133.971268	50.135498	-215.152374	52.899612	56.602421
161	0	-123.239403	-126.004936	866.209534	-319.421753	11.716031	861.964600	-120.770233	131.996552	867.123169	-276.759644	-110.830132	21.597906	-106.182182	-147.395920	27.619577	-232.842545	-151.890259	48.543148	-193.117767	-71.733025	66.023903	-299.235107	89.107536	20.197420	-128.163620	139.796310	29.827276	-251.414001	133.972794	50.135857	-215.156738	52.900826	56.602650
162	0	-123.286537	-125.997765	866.208008	-319.460632	11.715495	861.958435	-120.809837	131.995621	867.124939	-276.760742	-110.831421	21.595240	-106.183495	-147.396225	27.620455	-232.844070	-151.890564	48.542126	-193.120224	-71.733498	66.024467	-299.235565	89.108391	20.192295	-128.165268	139.796829	29.828957	-251.421982	133.974350	50.136230	-215.161148	52.902046	56.602875
163	0	-123.334038	-125.990601	866.206482	-319.499786	11.714929	861.952209	-120.849731	131.994614	867.126648	-276.761810	-110.832718	21.592546	-106.184807	-147.396515	27.621340	-232.845581	-151.890839	48.541100	-193.122726	-71.733948	66.025055	-299.235962	89.109261	20.187119	-128.166946	139.797348	29.830652	-251.430038	133.975891	50.136600	-215.165588	52.903271	56.603100
164	0	-123.381905	-125.983444	866.204895	-319.539276	11.714334	861.945984	-120.889893	131.993576	867.128235	-276.762878	-110.834023	21.589827	-106.186142	-147.396820	27.622232	-232.847107	-151.891144	48.540054	-193.125244	-71.734398	66.025650	-299.236450	89.110146	20.181892	-128.168610	139.797852	29.832365	-251.438141	133.977478	50.136974	-215.170059	52.904514	56.603321
165	0	-123.430130	-125.976265	866.203369	-319.579041	11.713712	861.939697	-120.930351	131.992523	867.130005	-276.763916	-110.835342	21.587088	-106.187500	-147.397125	27.623133	-232.848663	-151.891418	48.539001	-193.127777	-71.734848	66.026260	-299.236877	89.111031	20.176615	-128.170303	139.798386	29.834093	-251.446274	133.979050	50.137356	-215.174561	52.905762	56.603535
166	0	-123.478745	-125.969086	866.201782	-319.619080	11.713060	861.933411	-120.971085	131.991394	867.131653	-276.764984	-110.836647	21.584318	-106.188858	-147.397446	27.624041	-232.850204	-151.891708	48.537937	-193.130341	-71.735283	66.026878	-299.237274	89.111908	20.171288	-128.171997	139.798920	29.835835	-251.454498	133.980652	50.137745	-215.179077	52.907021	56.603756
167	0	-123.527718	-125.961899	866.200134	-319.659454	11.712380	861.927002	-121.012100	131.990234	867.133240	-276.766083	-110.837959	21.581530	-106.190224	-147.397751	27.624956	-232.851791	-151.892029	48.536858	-193.132935	-71.735710	66.027519	-299.237732	89.112808	20.165909	-128.173691	139.799469	29.837597	-251.462753	133.982254	50.138130	-215.183624	52.908291	56.603973
168	0	-123.577080	-125.954704	866.198547	-319.700073	11.711672	861.920654	-121.053398	131.989044	867.134949	-276.767181	-110.839279	21.578714	-106.191620	-147.398087	27.625879	-232.853348	-151.892303	48.535763	-193.135559	-71.736145	66.028168	-299.238159	89.113716	20.160479	-128.175415	139.800049	29.839373	-251.471069	133.983902	50.138527	-215.188217	52.909569	56.604183
169	0	-123.626801	-125.947502	866.196899	-319.740967	11.710936	861.914185	-121.094978	131.987808	867.136536	-276.768280	-110.840599	21.575874	-106.193024	-147.398392	27.626808	-232.854965	-151.892609	48.534657	-193.138184	-71.736557	66.028824	-299.238525	89.114639	20.154999	-128.177170	139.800613	29.841162	-251.479446	133.985519	50.138924	-215.192841	52.910854	56.604397
170	0	-123.676888	-125.940292	866.195190	-319.782166	11.710170	861.907715	-121.136833	131.986526	867.138123	-276.769379	-110.841911	21.573009	-106.194435	-147.398743	27.627747	-232.856567	-151.892883	48.533543	-193.140839	-71.736969	66.029503	-299.238983	89.115562	20.149467	-128.178894	139.801193	29.842972	-251.487915	133.987183	50.139332	-215.197495	52.912151	56.604607
171	0	-123.727341	-125.933083	866.193542	-319.823669	11.709376	861.901184	-121.178978	131.985214	867.139771	-276.770508	-110.843231	21.570118	-106.195869	-147.399063	27.628695	-232.858200	-151.893188	48.532417	-193.143509	-71.737381	66.030190	-299.239380	89.116493	20.143885	-128.180664	139.801773	29.844795	-251.496368	133.988861	50.139740	-215.202148	52.913456	56.604813
172	0	-123.778183	-125.925858	866.191833	-319.865479	11.708553	861.894592	-121.221397	131.983856	867.141357	-276.771576	-110.844566	21.567207	-106.197311	-147.399414	27.629650	-232.859848	-151.893463	48.531281	-193.146194	-71.737770	66.030899	-299.239746	89.117432	20.138252	-128.182434	139.802368	29.846632	-251.504929	133.990540	50.140148	-215.206879	52.914776	56.605022
173	0	-123.829376	-125.918625	866.190002	-319.907532	11.707703	861.888062	-121.264107	131.982468	867.142944	-276.772675	-110.845901	21.564268	-106.198769	-147.399750	27.630610	-232.861496	-151.893768	48.530128	-193.148926	-71.738159	66.031609	-299.240173	89.118378	20.132570	-128.184219	139.802963	29.848490	-251.513535	133.992233	50.140568	-215.211609	52.916103	56.605228
174	0	-123.880959	-125.911400	866.188293	-319.949890	11.706822	861.881348	-121.307098	131.981033	867.144470	-276.773804	-110.847237	21.561306	-106.200233	-147.400116	27.631580	-232.863159	-151.894043	48.528961	-193.151672	-71.738548	66.032326	-299.240540	89.119324	20.126835	-128.186020	139.803574	29.850361	-251.522186	133.993958	50.140987	-215.216385	52.917435	56.605427
175	0	-123.932899	-125.904160	866.186523	-319.992584	11.705915	861.874756	-121.350365	131.979538	867.145996	-276.774933	-110.848572	21.558317	-106.201706	-147.400452	27.632559	-232.864822	-151.894348	48.527790	-193.154419	-71.738937	66.033066	-299.240906	89.120285	20.121050	-128.187805	139.804184	29.852247	-251.530914	133.995682	50.141415	-215.221161	52.918785	56.605633
176	0	-123.985207	-125.896919	866.184631	-320.035522	11.704979	861.868042	-121.393913	131.978027	867.147583	-276.776062	-110.849899	21.555305	-106.203209	-147.400818	27.633545	-232.866531	-151.894638	48.526604	-193.157227	-71.739311	66.033829	-299.241272	89.121254	20.115213	-128.189636	139.804825	29.854151	-251.539673	133.997421	50.141850	-215.226013	52.920139	56.605831
177	0	-124.037888	-125.889656	866.182861	-320.078735	11.704014	861.861206	-121.437744	131.976456	867.149109	-276.777222	-110.851250	21.552269	-106.204720	-147.401169	27.634539	-232.868240	-151.894943	48.525402	-193.160034	-71.739670	66.034584	-299.241699	89.122231	20.109325	-128.191452	139.805466	29.856070	-251.548492	133.999191	50.142284	-215.230865	52.921509	56.606030
178	0	-124.090942	-125.882401	866.181030	-320.122253	11.703020	861.854492	-121.481850	131.974869	867.150635	-276.778351	-110.852600	21.549208	-106.206245	-147.401550	27.635538	-232.869934	-151.895218	48.524185	-193.162872	-71.740028	66.035370	-299.242035	89.123215	20.103390	-128.193298	139.806107	29.858002	-251.557404	134.000961	50.142719	-215.235748	52.922882	56.606224
179	0	-124.144363	-125.875145	866.179138	-320.166046	11.701998	861.847656	-121.526245	131.973221	867.152161	-276.779510	-110.853943	21.546124	-106.207771	-147.401932	27.636549	-232.871689	-151.895508	48.522968	-193.165726	-71.740379	66.036148	-299.242371	89.124207	20.097399	-128.195160	139.806763	29.859955	-251.566345	134.002731	50.143166	-215.240677	52.924263	56.606422
180	0	-124.198143	-125.867874	866.177185	-320.210144	11.700948	861.840759	-121.570915	131.971558	867.153564	-276.780640	-110.855286	21.543011	-106.209320	-147.402298	27.637566	-232.873428	-151.895813	48.521729	-193.168610	-71.740723	66.036964	-299.242767	89.125198	20.091360	-128.197037	139.807449	29.861921	-251.575317	134.004532	50.143620	-215.245621	52.925663	56.606613
181	0	-124.252312	-125.860588	866.175354	-320.254547	11.699868	861.833862	-121.615875	131.969818	867.155151	-276.781769	-110.856651	21.539879	-106.210884	-147.402695	27.638590	-232.875183	-151.896088	48.520481	-193.171509	-71.741066	66.037766	-299.243134	89.126198	20.085272	-128.198914	139.808136	29.863903	-251.584381	134.006348	50.144073	-215.250595	52.927067	56.606804
182	0	-124.306839	-125.853317	866.173401	-320.299194	11.698762	861.826904	-121.661110	131.968063	867.156616	-276.782928	-110.858009	21.536718	-106.212456	-147.403076	27.639622	-232.876968	-151.896393	48.519218	-193.174438	-71.741402	66.038605	-299.243439	89.127220	20.079130	-128.200806	139.808807	29.865902	-251.593506	134.008179	50.144531	-215.255600	52.928482	56.606995
183	0	-124.361740	-125.846016	866.171448	-320.344147	11.697626	861.819946	-121.706627	131.966263	867.158081	-276.784088	-110.859367	21.533535	-106.214050	-147.403458	27.640661	-232.878738	-151.896667	48.517948	-193.177368	-71.741730	66.039444	-299.243774	89.128242	20.072941	-128.202698	139.809509	29.867916	-251.602646	134.010025	50.144993	-215.260635	52.929905	56.607178
184	0	-124.417015	-125.838730	866.169434	-320.389435	11.696462	861.812866	-121.752426	131.964432	867.159485	-276.785278	-110.860725	21.530329	-106.215645	-147.403885	27.641710	-232.880554	-151.896973	48.516666	-193.180359	-71.742050	66.040291	-299.244141	89.129272	20.066698	-128.204620	139.810211	29.869946	-251.611893	134.011887	50.145462	-215.265701	52.931339	56.607365
185	0	-124.472649	-125.831429	866.167480	-320.434967	11.695269	861.805847	-121.798500	131.962540	867.160889	-276.786438	-110.862099	21.527094	-106.217262	-147.404266	27.642765	-232.882355	-151.897247	48.515369	-193.183350	-71.742363	66.041161	-299.244476	89.130302	20.060406	-128.206543	139.810913	29.871990	-251.621155	134.013763	50.145935	-215.270798	52.932785	56.607552
186	0	-124.528664	-125.824112	866.165466	-320.480804	11.694048	861.798767	-121.844864	131.960617	867.162354	-276.787628	-110.863464	21.523836	-106.218895	-147.404678	27.643829	-232.884186	-151.897552	48.514061	-193.186356	-71.742668	66.042046	-299.244781	89.131355	20.054062	-128.208481	139.811630	29.874050	-251.630478	134.015656	50.146412	-215.275925	52.934238	56.607735
187	0	-124.585030	-125.816795	866.163391	-320.526886	11.692798	861.791626	-121.891495	131.958649	867.163757	-276.788818	-110.864830	21.520557	-106.220543	-147.405106	27.644899	-232.886032	-151.897827	48.512737	-193.189392	-71.742973	66.042946	-299.245087	89.132401	20.047667	-128.210419	139.812363	29.876129	-251.639908	134.017548	50.146893	-215.281097	52.935696	56.607914
188	0	-124.641785	-125.809479	866.161316	-320.573303	11.691520	861.784424	-121.938423	131.956635	867.165222	-276.789978	-110.866211	21.517248	-106.222198	-147.405502	27.645979	-232.887878	-151.898132	48.511410	-193.192459	-71.743263	66.043839	-299.245422	89.133453	20.041220	-128.212372	139.813110	29.878223	-251.649323	134.019470	50.147377	-215.286285	52.937176	56.608093
189	0	-124.698906	-125.802147	866.159180	-320.619965	11.690213	861.777100	-121.985619	131.954590	867.166504	-276.791229	-110.867592	21.513918	-106.223869	-147.405945	27.647064	-232.889755	-151.898407	48.510063	-193.195541	-71.743553	66.044762	-299.245758	89.134529	20.034725	-128.214340	139.813873	29.880331	-251.658829	134.021393	50.147869	-215.291504	52.938656	56.608269
190	0	-124.756386	-125.794815	866.157043	-320.666962	11.688879	861.769836	-122.033112	131.952530	867.167969	-276.792419	-110.868965	21.510563	-106.225540	-147.406372	27.648159	-232.891632	-151.898697	48.508705	-193.198654	-71.743835	66.045692	-299.246033	89.135605	20.028177	-128.216324	139.814621	29.882458	-251.668396	134.023346	50.148365	-215.296753	52.940147	56.608440
191	0	-124.814240	-125.787468	866.154968	-320.714233	11.687515	861.762634	-122.080879	131.950378	867.169312	-276.793610	-110.870354	21.507185	-106.227249	-147.406784	27.649261	-232.893524	-151.899002	48.507336	-193.201782	-71.744118	66.046638	-299.246307	89.136681	20.021580	-128.218323	139.815384	29.884600	-251.678024	134.025284	50.148861	-215.302017	52.941650	56.608616
192	0	-124.872475	-125.780121	866.152832	-320.761810	11.686124	861.755249	-122.128929	131.948212	867.170715	-276.794830	-110.871742	21.503780	-106.228958	-147.407227	27.650372	-232.895432	-151.899277	48.505959	-193.204926	-71.744385	66.047592	-299.246643	89.137779	20.014933	-128.220352	139.816162	29.886757	-251.687683	134.027252	50.149364	-215.307343	52.943161	56.608788
193	0	-124.931076	-125.772758	866.150696	-320.809631	11.684704	861.747864	-122.177254	131.946030	867.172058	-276.796051	-110.873123	21.500351	-106.230675	-147.407684	27.651489	-232.897354	-151.899582	48.504566	-193.208099	-71.744644	66.048561	-299.246948	89.138863	20.008232	-128.222366	139.816940	29.888929	-251.697418	134.029236	50.149872	-215.312668	52.944687	56.608955
194	0	-124.990028	-125.765396	866.148499	-320.857758	11.683254	861.740479	-122.225861	131.943756	867.173340	-276.797272	-110.874527	21.496897	-106.232414	-147.408112	27.652617	-232.899292	-151.899857	48.503159	-193.211304	-71.744896	66.049545	-299.247192	89.139977	20.001482	-128.224396	139.817749	29.891119	-251.707199	134.031250	50.150391	-215.318054	52.946213	56.609131
195	0	-125.049385	-125.758034	866.146179	-320.906189	11.681777	861.733032	-122.274750	131.941467	867.174683	-276.798492	-110.875923	21.493418	-106.234154	-147.408569	27.653748	-232.901230	-151.900162	48.501740	-193.214523	-71.745148	66.050545	-299.247467	89.141083	19.994682	-128.226440	139.818542	29.893322	-251.717026	134.033279	50.150906	-215.323441	52.947758	56.609295
196	0	-125.109077	-125.750664	866.143921	-320.954926	11.680271	861.725525	-122.323921	131.939163	867.175964	-276.799713	-110.877319	21.489916	-106.235924	-147.409042	27.654890	-232.903198	-151.900436	48.500309	-193.217758	-71.745392	66.051559	-299.247742	89.142212	19.987831	-128.228485	139.819351	29.895544	-251.726929	134.035309	50.151428	-215.328873	52.949310	56.609459
197	0	-125.169144	-125.743286	866.141663	-321.003906	11.678739	861.717957	-122.373375	131.936783	867.177307	-276.800934	-110.878723	21.486391	-106.237701	-147.409500	27.656038	-232.905167	-151.900742	48.498871	-193.221024	-71.745628	66.052582	-299.248047	89.143326	19.980930	-128.230576	139.820190	29.897779	-251.736877	134.037338	50.151951	-215.334320	52.950871	56.609623
198	0	-125.229599	-125.735893	866.139465	-321.053192	11.677175	861.710388	-122.423103	131.934372	867.178589	-276.802185	-110.880119	21.482838	-106.239487	-147.409958	27.657196	-232.907150	-151.901016	48.497421	-193.224304	-71.745850	66.053604	-299.248291	89.144470	19.973974	-128.232635	139.821030	29.900032	-251.746887	134.039398	50.152489	-215.339813	52.952442	56.609783
199	0	-125.290405	-125.728500	866.137146	-321.102783	11.675584	861.702759	-122.473122	131.931915	867.179871	-276.803406	-110.881531	21.479261	-106.241295	-147.410431	27.658358	-232.909164	-151.901306	48.495956	-193.227615	-71.746078	66.054657	-299.248535	89.145607	19.966970	-128.234726	139.821854	29.902300	-251.756973	134.041473	50.153019	-215.345337	52.954021	56.609943
200	0	-125.351593	-125.721115	866.134827	-321.152618	11.673965	861.695129	-122.523415	131.929428	867.181091	-276.804657	-110.882935	21.475662	-106.243111	-147.410919	27.659533	-232.911163	-151.901581	48.494473	-193.230957	-71.746300	66.055725	-299.248779	89.146767	19.959917	-128.236847	139.822723	29.904583	-251.767075	134.043579	50.153564	-215.350876	52.955612	56.610100

